Tesla K20c
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time
7	51	1	11	31	36	0.024960	0.901312	0.023360	0.703872	0.057600	0.442144	4.709056
7	51	1	11	36	1	0.025088	0.644384	0.023360	0.590144	0.060832	0.456032	2.821696
7	51	1	11	36	6	0.024640	0.671264	0.023296	0.584512	0.060864	0.443520	3.025760
7	51	1	11	36	11	0.037760	0.712768	0.022368	0.587584	0.055104	0.448384	7.412448
7	51	1	11	36	16	0.025056	0.776160	0.064928	0.590176	0.061664	0.444160	5.725408
7	51	1	11	36	21	0.024896	0.818848	0.023424	0.590400	0.060992	0.453120	6.930336
7	51	1	11	36	26	0.025056	0.866016	0.023328	0.596352	0.061184	0.444544	4.546112
7	51	1	11	36	31	0.024640	0.912448	0.023840	0.586208	0.056640	0.442560	4.592288
7	51	1	11	36	36	0.025024	0.922752	0.022496	0.591104	0.059072	0.446208	6.685056
7	51	1	16	1	1	0.036992	0.242432	0.035136	0.786272	0.072864	0.587328	6.002432
7	51	1	16	1	6	0.035680	0.259744	0.024736	0.793920	0.075424	0.577984	7.003232
7	51	1	16	1	11	0.025568	0.238560	0.021824	0.589120	0.061184	0.440928	5.917152
7	51	1	16	1	16	0.023968	0.313536	0.023360	0.599200	0.055648	0.447808	5.960192
7	51	1	16	1	21	0.025792	0.276352	0.021824	0.583840	0.060608	0.442528	3.904448
7	51	1	16	1	26	0.024960	0.295712	0.021760	0.583904	0.056832	0.440576	5.991136
7	51	1	16	1	31	0.025824	0.309216	0.022560	0.598048	0.057696	0.444096	6.097920
7	51	1	16	1	36	0.025568	0.322784	0.021536	0.584128	0.060736	0.444288	2.656000
7	51	1	16	6	1	0.030656	0.241920	0.021536	0.584704	0.057184	0.440864	5.226912
7	51	1	16	6	6	0.024512	0.254592	0.020416	0.595392	0.057984	0.454624	5.582336
7	51	1	16	6	11	0.025280	0.278304	0.021824	0.584160	0.060992	0.460448	6.539360
7	51	1	16	6	16	0.025824	0.290720	0.020384	0.585952	0.057440	0.453184	4.469280
7	51	1	16	6	21	0.025696	0.318528	0.021568	0.595680	0.056416	0.442592	6.180960
7	51	1	16	6	26	0.025952	0.333664	0.021824	0.596768	0.060640	0.444864	2.317472
7	51	1	16	6	31	0.024480	0.350880	0.021568	0.582624	0.061280	0.450816	4.634272
7	51	1	16	6	36	0.023840	0.352000	0.033504	0.596960	0.051584	0.449760	5.155072
7	51	1	16	11	1	0.025792	0.286112	0.021440	0.601280	0.061696	0.440832	6.103648
7	51	1	16	11	6	0.025760	0.303200	0.021440	0.584128	0.061248	0.452384	6.736160
7	51	1	16	11	11	0.025344	0.319584	0.021504	0.585024	0.061024	0.440480	2.615040
7	51	1	16	11	16	0.025824	0.343936	0.021664	0.584320	0.061440	0.440960	3.418848
7	51	1	16	11	21	0.025568	0.357760	0.021472	0.584000	0.060416	0.442240	2.589920
7	51	1	16	11	26	0.025760	0.375168	0.020224	0.584352	0.058624	0.447840	2.382912
7	51	1	16	11	31	0.023296	0.387936	0.020288	0.607872	0.051840	0.448256	2.557888
7	51	1	16	11	36	0.025152	0.411712	0.021600	0.596128	0.057984	0.442784	3.689952
7	51	1	16	16	1	0.025920	0.327104	0.021440	0.584832	0.060096	0.462720	2.620384
7	51	1	16	16	6	0.025664	0.343392	0.021536	0.583520	0.061120	0.441888	5.340800
7	51	1	16	16	11	0.024320	0.357312	0.020192	0.599296	0.056160	0.461568	5.064928
7	51	1	16	16	16	0.024800	0.386144	0.021696	0.584256	0.061376	0.441280	2.628448
7	51	1	16	16	21	0.025984	0.400416	0.021408	0.584320	0.060160	0.451552	2.372864
7	51	1	16	16	26	0.025536	0.418560	0.021568	0.583264	0.057280	0.440576	6.120928
7	51	1	16	16	31	0.024448	0.428448	0.020224	0.604416	0.055456	0.451456	2.716960
7	51	1	16	16	36	0.024608	0.445344	0.021568	0.612256	0.061248	0.442432	2.784128
7	51	1	16	21	1	0.025856	0.369920	0.021600	0.592224	0.056928	0.441312	2.657376
7	51	1	16	21	6	0.025824	0.389824	0.022624	0.584640	0.061024	0.441472	4.162912
7	51	1	16	21	11	0.024928	0.407648	0.020416	0.584928	0.058752	0.448672	4.729536
7	51	1	16	21	16	0.025440	0.425504	0.021568	0.608256	0.057280	0.441376	4.018944
7	51	1	16	21	21	0.025696	0.444896	0.021568	0.592448	0.060384	0.440064	2.745568
7	51	1	16	21	26	0.025760	0.462848	0.023488	0.582976	0.061184	0.440544	6.295168
7	51	1	16	21	31	0.023712	0.474720	0.020448	0.599744	0.057120	0.447584	3.559264
7	51	1	16	21	36	0.025600	0.487712	0.021536	0.588128	0.057184	0.446880	2.786688
7	51	1	16	26	1	0.025984	0.416736	0.021600	0.585088	0.060800	0.442976	5.870720
7	51	1	16	26	6	0.025728	0.429632	0.020576	0.584448	0.057728	0.450624	4.532128
7	51	1	16	26	11	0.023776	0.471776	0.021600	0.598112	0.058880	0.442816	6.112096
7	51	1	16	26	16	0.025568	0.468416	0.021440	0.597376	0.061376	0.444416	5.570176
7	51	1	16	26	21	0.025248	0.481312	0.021376	0.594048	0.055680	0.449728	6.071392
7	51	1	16	26	26	0.025728	0.507168	0.021536	0.582688	0.060192	0.441920	6.921312
7	51	1	16	26	31	0.025760	0.525856	0.023200	0.585408	0.055552	0.450240	6.311584
7	51	1	16	26	36	0.025824	0.534208	0.021504	0.605984	0.060352	0.442464	2.834048
7	51	1	16	31	1	0.025696	0.459328	0.021568	0.592736	0.061152	0.441280	5.788576
7	51	1	16	31	6	0.025856	0.476608	0.021600	0.584384	0.059680	0.448672	4.634016
7	51	1	16	31	11	0.024032	0.487712	0.021280	0.602560	0.058336	0.453568	2.495680
7	51	1	16	31	16	0.025888	0.514240	0.021632	0.584288	0.060448	0.442304	5.718720
7	51	1	16	31	21	0.025824	0.532672	0.029568	0.584640	0.060768	0.441760	2.504384
7	51	1	16	31	26	0.024576	0.550464	0.020096	0.583456	0.058784	0.444704	4.275040
7	51	1	16	31	31	0.023552	0.561632	0.021504	0.602688	0.057728	0.441056	3.698400
7	51	1	16	31	36	0.025568	0.577664	0.021280	0.589952	0.060960	0.444832	2.557536
7	51	1	16	36	1	0.028832	0.474816	0.021600	0.583456	0.057408	0.442912	2.439936
7	51	1	16	36	6	0.024800	0.494208	0.021408	0.584448	0.060800	0.456448	3.774656
7	51	1	16	36	11	0.025184	0.501888	0.020224	0.600288	0.055264	0.456352	6.441856
7	51	1	16	36	16	0.025632	0.528992	0.021504	0.593248	0.060448	0.443680	3.008928
7	51	1	16	36	21	0.025824	0.551168	0.021504	0.585184	0.061056	0.443552	2.786464
7	51	1	16	36	26	0.025472	0.567040	0.021376	0.585952	0.060768	0.462560	7.209152
7	51	1	16	36	31	0.025024	0.587360	0.021568	0.584640	0.060640	0.443744	2.820160
7	51	1	16	36	36	0.025088	0.592448	0.021536	0.584672	0.057696	0.441856	2.859712
7	51	1	21	1	1	0.036192	0.227168	0.036800	0.502560	0.091328	0.581728	2.758464
7	51	1	21	1	6	0.035712	0.238112	0.024544	0.778880	0.144480	0.582048	5.646560
7	51	1	21	1	11	0.025472	0.216032	0.021568	0.693472	0.060832	0.442720	5.545568
7	51	1	21	1	16	0.027584	0.225728	0.021472	0.602432	0.053216	0.463584	3.616224
7	51	1	21	1	21	0.025664	0.249216	0.021440	0.590368	0.061216	0.443264	5.955360
7	51	1	21	1	26	0.025376	0.270528	0.021536	0.589600	0.061568	0.443840	5.447136
7	51	1	21	1	31	0.023104	0.271616	0.021440	0.601632	0.053920	0.456480	2.194720
7	51	1	21	1	36	0.025440	0.287392	0.021536	0.582848	0.061280	0.443360	4.012416
7	51	1	21	6	1	0.025472	0.215776	0.021696	0.584992	0.060832	0.443232	2.122336
7	51	1	21	6	6	0.025536	0.229216	0.021568	0.583968	0.061024	0.441760	6.325984
7	51	1	21	6	11	0.024672	0.257472	0.020192	0.600704	0.057568	0.460192	2.398304
7	51	1	21	6	16	0.025184	0.263296	0.021376	0.589568	0.060832	0.443360	2.171872
7	51	1	21	6	21	0.025472	0.281504	0.021440	0.595872	0.060480	0.442912	6.779936
7	51	1	21	6	26	0.025152	0.290592	0.020928	0.585536	0.054976	0.450496	6.194208
7	51	1	21	6	31	0.025216	0.308608	0.021376	0.585632	0.061088	0.443456	5.179424
7	51	1	21	6	36	0.025408	0.316288	0.021600	0.594272	0.061120	0.464576	2.331424
7	51	1	21	11	1	0.025344	0.248512	0.021536	0.584256	0.056864	0.532512	4.537632
7	51	1	21	11	6	0.024896	0.254912	0.061408	0.602912	0.055168	0.444448	4.750240
7	51	1	21	11	11	0.025568	0.276928	0.021216	0.584032	0.060384	0.441152	7.061120
7	51	1	21	11	16	0.025696	0.288448	0.020352	0.591296	0.059200	0.452736	4.949856
7	51	1	21	11	21	0.025280	0.311712	0.021280	0.606176	0.057984	0.455424	2.535520
7	51	1	21	11	26	0.025792	0.326144	0.021536	0.585824	0.060864	0.441600	6.880992
7	51	1	21	11	31	0.027040	0.340320	0.020864	0.589344	0.059264	0.448608	4.856864
7	51	1	21	11	36	0.035712	0.408128	0.024544	0.806528	0.075328	0.584256	4.838944
7	51	1	21	16	1	0.025600	0.281312	0.021664	0.589888	0.061184	0.443872	2.556096
7	51	1	21	16	6	0.025664	0.291264	0.021632	0.603264	0.062176	0.444096	3.278272
7	51	1	21	16	11	0.025184	0.318048	0.020224	0.585952	0.058464	0.446592	2.488800
7	51	1	21	16	16	0.024992	0.319808	0.020160	0.597120	0.054880	0.444960	4.742368
7	51	1	21	16	21	0.025376	0.341472	0.021664	0.589248	0.064576	0.453408	4.859552
7	51	1	21	16	26	0.025536	0.365536	0.021600	0.584768	0.060736	0.444480	4.614112
7	51	1	21	16	31	0.024672	0.363616	0.020320	0.612864	0.055616	0.450656	4.371264
7	51	1	21	16	36	0.025376	0.380512	0.021312	0.585216	0.061024	0.443776	4.521184
7	51	1	21	21	1	0.025760	0.311840	0.021600	0.584000	0.060512	0.442656	4.685824
