Tesla C2050
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time
4	51	1	11	16	16	0.021760	0.497952	0.020768	0.611136	0.061728	0.409504	4.909888
4	51	1	11	16	21	0.021440	0.519008	0.020160	0.564320	0.061504	0.406720	4.253056
4	51	1	11	16	26	0.023040	0.555040	0.020608	0.568384	0.061312	0.417152	3.926944
4	51	1	11	16	31	0.021600	0.569632	0.031072	0.570240	0.062496	0.417824	6.628864
4	51	1	11	16	36	0.032064	0.617920	0.022240	0.751904	0.074496	0.533984	3.263008
4	51	1	11	21	1	0.021312	0.451808	0.020320	0.561056	0.060384	0.408448	2.520032
4	51	1	11	21	6	0.021056	0.477696	0.019936	0.547360	0.059520	0.423968	2.522240
4	51	1	11	21	11	0.020992	0.500384	0.020192	0.544416	0.056544	0.404864	4.679744
4	51	1	11	21	16	0.021152	0.526528	0.020320	0.579488	0.060288	0.406976	2.526208
4	51	1	11	21	21	0.021248	0.546688	0.019968	0.553184	0.060448	0.408160	4.213536
4	51	1	11	21	26	0.021088	0.573792	0.020128	0.583040	0.059744	0.404704	3.418400
4	51	1	11	21	31	0.021408	0.600384	0.019872	0.614816	0.060576	0.404864	7.346944
4	51	1	11	21	36	0.021408	0.625536	0.020384	0.617888	0.060576	0.407840	5.988160
4	51	1	11	26	1	0.021088	0.481408	0.020224	0.619040	0.061536	0.405856	6.368736
4	51	1	11	26	6	0.035936	0.511424	0.020160	0.568832	0.062016	0.417504	5.364320
4	51	1	11	26	11	0.022816	0.535840	0.019936	0.568896	0.061760	0.407360	7.134912
4	51	1	11	26	16	0.021472	0.559872	0.020672	0.585536	0.061312	0.416832	6.437632
4	51	1	11	26	21	0.021536	0.581984	0.024064	0.568544	0.057472	0.405376	3.338560
4	51	1	11	26	26	0.021536	0.630880	0.020352	0.560896	0.061728	0.429856	6.197216
4	51	1	11	26	31	0.020480	0.630208	0.020064	0.580224	0.060544	0.406464	3.330784
